1	1.94111
2	1.94821
3	1.94886
4	1.88124
5	1.94165
6	1.75064
7	1.55665
8	1.14754
9	0.860099
10	1.0805
11	1.04224
12	1.50241
13	1.43968
14	1.55428
15	1.57439
16	1.70068
17	1.7065
18	1.70445
19	1.71779
20	1.53826
21	1.54862
22	1.56216
23	1.86561
24	1.93354
25	1.88796
26	1.85414
27	1.8691
28	2.0317
29	1.93422
30	1.95988
31	1.90993
32	1.83174
33	1.84437
34	1.86991
35	2.12595
36	2.15527
37	2.17475
38	2.19026
39	2.16059
40	2.15148
41	2.03528
42	2.03511
43	2.04301
44	2.25465
45	2.3271
46	2.35937
47	2.51088
48	2.52128
49	2.54894
50	2.57414
51	2.52676
52	2.49202
53	2.48556
54	2.40551
55	2.39486
56	2.43833
57	2.41639
58	2.45845
59	2.47271
60	2.52268
61	2.54517
62	2.5229
63	2.53229
64	2.63183
65	2.63585
66	2.68077
67	2.68604
68	2.81114
69	2.79366
70	2.82349
71	2.8417
72	2.75034
73	2.76219
74	2.72552
75	2.70236
76	2.71258
77	2.7211
78	2.73607
79	2.72723
80	2.7334
81	2.84968
82	2.80059
83	2.81476
84	2.8488
85	2.81165
86	2.82613
87	2.93195
88	2.97224
89	2.94865
90	2.92012
91	2.90541
92	2.85787
93	2.86959
94	2.82892
95	2.86524
96	2.85533
97	2.86728
98	2.90123
99	2.85205
100	2.87573
101	2.86916
102	2.91761
103	2.91606
104	2.99268
105	3.06742
106	3.08854
107	3.11568
108	3.08745
109	3.09605
110	3.0979
111	3.06544
112	3.09081
113	3.0652
114	3.07744
115	3.09774
116	3.10182
117	3.11897
118	3.13112
119	3.14327
120	3.13169
121	3.16142
122	3.13468
123	3.15008
124	3.18898
125	3.17266
126	3.21995
127	3.21736
128	3.26435
129	3.27726
130	3.30443
131	3.32204
132	3.33189
133	3.33075
134	3.32346
135	3.32651
136	3.32258
137	3.33425
138	3.34177
139	3.36038
140	3.36215
141	3.35452
142	3.35623
143	3.36452
144	3.34481
145	3.29454
146	3.28927
147	3.32689
148	3.37538
149	3.36251
150	3.34104
151	3.33213
152	3.34492
153	3.33332
154	3.3369
155	3.34912
156	3.37813
157	3.38472
158	3.42314
159	3.438
160	3.45153
161	3.4366
162	3.41105
163	3.39958
164	3.39128
165	3.39958
166	3.41104
167	3.40576
168	3.38675
169	3.41089
170	3.4608
171	3.49206
172	3.4741
173	3.4605
174	3.43883
175	3.43713
176	3.4449
177	3.46373
178	3.49063
179	3.50212
180	3.51745
181	3.49156
182	3.48425
183	3.51308
184	3.50588
185	3.52703
186	3.50146
187	3.50203
188	3.49164
189	3.48026
190	3.48212
191	3.48196
192	3.44392
193	3.45084
194	3.45553
195	3.45804
196	3.4579
197	3.48047
198	3.51362
199	3.53285
200	3.53021
201	3.53296
202	3.54649
203	3.5242
204	3.53613
205	3.55313
206	3.56745
207	3.55767
208	3.55309
209	3.51918
210	3.53214
211	3.55131
212	3.54606
213	3.53046
214	3.53189
215	3.52513
216	3.56293
217	3.57182
218	3.59608
219	3.58891
220	3.55092
221	3.54433
222	3.52844
223	3.54131
224	3.5257
225	3.51871
226	3.53496
227	3.5484
228	3.5333
229	3.55749
230	3.57773
231	3.5833
232	3.56911
233	3.57771
234	3.57022
235	3.56436
236	3.55425
237	3.56332
238	3.53821
239	3.54924
240	3.54079
241	3.55535
242	3.56606
243	3.54649
244	3.53441
245	3.52005
246	3.53539
247	3.56042
248	3.56967
249	3.58334
250	3.56359
251	3.57244
252	3.56902
253	3.5604
254	3.55375
255	3.54147
256	3.53761
257	3.5433
258	3.55429
259	3.56719
260	3.57869
261	3.52485
262	3.55428
263	3.57311
264	3.58392
265	3.55838
266	3.57574
267	3.5304
268	3.54966
269	3.57631
270	3.58496
271	3.58309
272	3.55371
273	3.5263
274	3.5389
275	3.5451
276	3.53514
277	3.52689
278	3.50185
279	3.50493
280	3.49148
281	3.47443
282	3.47976
283	3.47081
284	3.4781
285	3.42273
286	3.4496
287	3.46451
288	3.50811
289	3.4987
290	3.47692
291	3.46003
292	3.41308
293	3.43594
294	3.40597
295	3.41174
296	3.38956
297	3.40404
298	3.41693
299	3.41469
300	3.4045
301	3.40584
302	3.38708
303	3.38709
304	3.38087
305	3.35246
306	3.31318
307	3.30556
308	3.30788
309	3.33099
310	3.35545
311	3.34397
312	3.32737
313	3.30667
314	3.27028
315	3.3026
316	3.31845
317	3.3089
318	3.26354
319	3.24241
320	3.21122
321	3.23349
322	3.23793
323	3.21059
324	3.26786
325	3.25743
326	3.27812
327	3.26347
328	3.20341
329	3.18022
330	3.15318
331	3.19747
332	3.2102
333	3.20828
334	3.21834
335	3.18977
336	3.19454
337	3.22338
338	3.22302
339	3.23293
340	3.20215
341	3.18403
342	3.1058
343	3.15527
344	3.14925
345	3.15818
346	3.15212
347	3.12752
348	3.1162
349	3.04417
350	3.00123
351	3.03286
352	3.06741
353	3.08787
354	2.99029
355	3.00072
356	3.02862
357	3.04892
358	3.11969
359	3.12658
360	3.04112
361	3.08567
362	3.03182
363	3.03263
364	2.97957
365	2.94824
366	2.89342
367	2.85005
368	2.87883
369	2.9515
370	2.98288
371	2.97362
372	2.98324
373	2.98697
374	2.89961
375	2.95222
376	2.97055
377	2.91848
378	2.97886
379	2.96681
380	2.96282
381	2.94865
382	2.99689
383	2.99327
384	2.94218
385	2.96438
386	2.90991
387	2.92906
388	2.81054
389	2.85599
390	2.89182
391	2.86859
392	2.83299
393	2.80479
394	2.85961
395	2.95547
396	2.92984
397	2.86446
398	2.81583
399	2.77321
400	2.7091
401	2.83599
402	2.85282
403	2.87642
404	2.89495
405	2.91199
406	2.85546
407	2.74854
408	2.74417
409	2.77777
410	2.79659
411	2.84346
412	2.86437
413	2.78512
414	2.79649
415	2.79652
416	2.86703
417	2.85745
418	2.91166
419	2.92869
420	2.90364
421	2.84312
422	2.75119
423	2.81688
424	2.86539
425	2.84295
426	2.76706
427	2.76265
428	2.82907
429	2.76952
430	2.7614
431	2.83139
432	2.9291
433	2.90578
434	2.83033
435	2.82357
436	2.87009
437	2.83952
438	2.86938
439	2.8426
440	2.87352
441	2.87984
442	2.87822
443	2.86033
444	2.84725
445	2.8303
446	2.79928
447	2.92004
448	2.88939
449	2.82387
450	2.86559
451	2.83439
452	2.8959
453	2.86303
454	2.88462
455	2.88678
456	2.80451
457	2.82226
458	2.80593
459	2.81248
460	2.797
461	2.74972
462	2.73893
463	2.72063
464	2.75733
465	2.79093
466	2.82419
467	2.80673
468	2.78314
469	2.85094
470	2.83729
471	2.82664
472	2.79467
473	2.79248
474	2.79928
475	2.81454
476	2.79008
477	2.75457
478	2.76069
479	2.76169
480	2.73976
481	2.74132
482	2.75842
483	2.78929
484	2.87156
485	2.8699
486	2.92558
487	2.93846
488	2.89136
489	2.87807
490	2.84803
491	2.84473
492	2.78299
493	2.7663
494	2.7394
495	2.69607
496	2.72671
497	2.7513
498	2.90251
499	2.83543
500	2.903
501	2.92846
502	2.89027
503	2.85165
504	2.79219
505	2.78155
506	2.75174
507	2.70569
508	2.78934
509	2.81969
510	2.86171
511	2.84853
512	2.83155
513	2.81196
514	2.86781
515	2.86221
516	2.89132
517	2.9385
518	3.01997
519	3.00594
520	2.9566
521	2.98126
522	2.99326
523	2.98955
524	2.94146
525	2.92716
526	2.86105
527	2.84903
528	2.78728
529	2.85699
530	2.97171
531	2.95512
532	3.00792
533	2.98041
534	2.82919
535	2.88263
536	2.88239
537	2.86749
538	2.82339
539	2.80607
540	2.88973
541	2.86188
542	2.91927
543	2.88728
544	2.9403
545	2.92099
546	2.97475
547	2.98112
548	2.92833
549	2.9435
550	2.93787
551	2.89987
552	2.87201
553	2.81068
554	2.78803
555	2.79325
556	2.8269
557	2.83053
558	2.88446
559	2.87395
560	2.90848
561	2.93514
562	2.8882
563	2.90548
564	2.97553
565	2.97922
566	2.99215
567	2.99192
568	2.9496
569	2.93668
570	2.86596
571	2.83526
572	2.87226
573	2.87087
574	2.92881
575	2.86626
576	2.90577
577	2.91715
578	2.9386
579	2.96124
580	2.97208
581	2.85207
582	2.81687
583	2.82437
584	2.85509
585	2.82104
586	2.81044
587	2.81259
588	2.82205
589	2.8338
590	2.7923
591	2.77434
592	2.7996
593	2.78556
594	2.81378
595	2.81718
596	2.82246
597	2.81258
598	2.68523
599	2.67072
600	2.70904
601	2.71423
602	2.75815
603	2.73332
604	2.77831
605	2.7995
606	2.77945
607	2.77559
608	2.76184
609	2.74964
610	2.88749
611	2.89102
612	2.85026
613	2.85556
614	2.80974
615	2.81226
616	2.7373
617	2.72593
618	2.71823
619	2.66606
620	2.65461
621	2.65043
622	2.74503
623	2.71499
624	2.7249
625	2.72826
626	2.81641
627	2.7499
628	2.78644
629	2.7726
630	2.77873
631	2.78246
632	2.74313
633	2.79053
634	2.79409
635	2.7423
636	2.7869
637	2.80061
638	2.73819
639	2.74357
640	2.73666
641	2.73201
642	2.71552
643	2.68884
644	2.72614
645	2.83103
646	2.83395
647	2.83093
648	2.77682
649	2.74347
650	2.64933
651	2.66692
652	2.66656
653	2.65974
654	2.55014
655	2.55542
656	2.58215
657	2.58806
658	2.59356
659	2.61926
660	2.7057
661	2.68524
662	2.68381
663	2.65418
664	2.59859
665	2.60445
666	2.56844
667	2.56176
668	2.47626
669	2.47324
670	2.47865
671	2.46449
672	2.4877
673	2.47608
674	2.50482
675	2.52932
676	2.57089
677	2.57642
678	2.54297
679	2.52988
680	2.44211
681	2.42281
682	2.49087
683	2.47516
684	2.43791
685	2.40755
686	2.35281
687	2.33359
688	2.32379
689	2.36218
690	2.33631
691	2.27803
692	2.35976
693	2.39288
694	2.42461
695	2.42918
696	2.45923
697	2.53262
698	2.52694
699	2.51989
700	2.42615
701	2.44361
702	2.47929
703	2.57039
704	2.55882
705	2.56526
706	2.49406
707	2.49637
708	2.4491
709	2.45259
710	2.40949
711	2.37223
712	2.34942
713	2.29335
714	2.25897
715	2.30349
716	2.33313
717	2.37045
718	2.36644
719	2.32281
720	2.27941
721	2.22816
722	2.21912
723	2.22556
724	2.22161
725	2.23366
726	2.33061
727	2.36732
728	2.39608
729	2.34282
730	2.30327
731	2.32534
732	2.31052
733	2.35241
734	2.33855
735	2.3348
736	2.22154
737	2.147
738	2.05353
739	2.03309
740	2.02749
741	2.07439
742	2.21435
743	2.24696
744	2.25117
745	2.19643
746	2.09853
747	2.13338
748	1.96888
749	2.0911
750	2.13403
751	2.0958
752	2.03971
753	2.06844
754	2.048
755	2.03394
756	2.07378
757	2.11391
758	2.16678
759	2.14012
760	2.11309
761	2.01767
762	1.83105
763	1.88633
764	2.00312
765	1.95848
766	1.89182
767	2.09032
768	2.17675
769	2.12535
