0	-1.66455
1	-0.0109154
2	-0.0205425
3	-0.0263289
4	-0.0273885
5	-0.0268857
6	-0.0319325
7	-0.0312428
8	-0.00274961
9	0.00709822
10	0.0239638
11	0.0224102
12	0.00856733
13	0.0114774
14	0.00230591
15	0.0050282
16	-0.000550204
17	-0.00319638
18	-0.00121743
19	-0.00403736
20	-0.0137132
21	-0.00951604
22	-0.0108614
23	-0.015842
24	-0.0117182
25	-0.0131561
26	0.00420216
27	0.00579365
28	0.00663891
29	0.0107599
30	0.00904347
31	0.00937882
32	0.00307883
33	-0.00206146
34	-0.00525884
35	-0.00514699
36	-0.00481824
37	-0.00352442
38	-0.000256145
39	0.0023135
40	-0.00428133
41	-0.0117077
42	-0.0111834
43	-0.00972117
44	-0.00349723
45	-0.0057178
46	-0.00596781
47	-0.00306455
48	-0.00427962
49	-0.00522005
50	-0.00597662
51	-0.00649705
52	-0.0150883
53	-0.0129479
54	-0.0151337
55	-0.013879
56	8.27937e-05
57	0.00352587
58	0.00189235
59	0.00560281
60	0.00601572
61	0.00632295
62	0.00220972
63	0.000934607
64	-0.00125386
65	-0.00149642
66	-0.00619782
67	-0.0032009
68	-0.00089336
69	0.013301
70	0.0101282
71	0.00597538
72	0.00460318
73	-0.00103603
74	-0.00690338
75	-0.00706185
76	-0.0156952
77	-0.0130684
78	-0.0111212
79	-0.00902833
80	-0.00521272
81	-0.0177562
82	-0.0155884
83	-0.0144055
84	-0.0116565
85	-0.0103858
86	-0.00792899
87	-0.0110974
88	-0.0166866
89	-0.0188738
90	-0.0293481
91	-0.0292027
92	-0.0281335
93	-0.0233234
94	-0.0229282
95	-0.0225213
96	-0.0179223
97	-0.0161693
98	-0.0189898
99	-0.0306059
100	-0.0241952
101	-0.0226179
102	-0.0132783
103	-0.0104042
104	-0.011883
105	-0.0208388
106	-0.023842
107	-0.0222157
108	-0.0185927
109	-0.0218611
110	-0.02918
111	-0.0261238
112	-0.0282146
113	-0.0257499
114	-0.0283963
115	-0.0267951
116	-0.0226577
117	-0.0240837
118	-0.0243711
119	-0.0265723
120	-0.0263538
121	-0.0233417
122	-0.0250415
123	-0.023507
124	-0.0219089
125	-0.0222655
126	-0.0187273
127	-0.0168117
128	-0.0258073
129	-0.0210458
130	-0.0245496
131	-0.0239492
132	-0.0295338
133	-0.0307274
134	-0.0339666
135	-0.0304007
136	-0.025287
137	-0.0233408
138	-0.015872
139	-0.0289346
140	-0.0294993
141	-0.0275177
142	-0.023072
143	-0.0186699
144	-0.0129593
145	-0.0162135
146	-0.0176333
147	-0.0176572
148	-0.0263404
149	-0.0240271
150	-0.0269048
151	-0.0285512
152	-0.0243936
153	-0.0237176
154	-0.0247347
155	-0.0222695
156	-0.0183677
157	-0.028449
158	-0.0216496
159	-0.0205246
160	-0.0195727
161	-0.0167245
162	-0.0151897
163	-0.0289946
164	-0.0266353
165	-0.0268553
166	-0.0245893
167	-0.0205339
168	-0.0179084
169	-0.0164819
170	-0.0187174
171	-0.021646
172	-0.0209022
173	-0.017535
